experiment,reader,max_len,virtual_max_len,model_name,rank,likelihood,viability,sparcity,similarity,feasibility,delta,cf_num_zeros,result_outcome,source_outcome,target_outcome,cf,fa,run.duration_sec,run.mask,run.short_name,run.full_name,run.no,wrapper.type,wrapper.max_len,gen.vocab_len,gen.max_len,gen.feature_len,gen.ft_mode,gen.model,gen.max_iter,gen.num_survivors,gen.sample_size,gen.evo.num_survivors,gen.initiator.type,gen.selector.type,gen.crosser.type,gen.crosser.crossover_rate,gen.mutator.type,gen.mutator.edit_rate,gen.mutator.p_delete,gen.mutator.p_insert,gen.mutator.p_change,gen.mutator.p_transp,gen.recombiner.type,gen.recombiner.recombination_rate,viab.data_distribution,viab.vocab_len,viab.max_len,viab.measure_mask,viab.type,instance.no,iteration.no,row.no
1,OutcomeBPIC12Reader25,27,27,EvolutionaryStrategy,50,0.973376452922821,2.549482602220274,0.8635531135531136,0.9532895711861217,3.067136742841234e-07,0.7326396107673645,20,1,1,0,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 04 > 05 > 06 > 07 > 08 > 12,24 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09,354.34457778930664,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,21,1,EvolutionaryStrategy,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,1,1
1,OutcomeBPIC12Reader25,27,27,EvolutionaryStrategy,49,0.973376452922821,2.549482602220274,0.8635531135531136,0.9532895711861217,3.067136742841234e-07,0.7326396107673645,20,1,1,0,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 04 > 05 > 06 > 07 > 08 > 12,24 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09,354.34457778930664,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,21,1,EvolutionaryStrategy,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,1,2
1,OutcomeBPIC12Reader25,27,27,EvolutionaryStrategy,48,0.973376452922821,2.5495838188574886,0.8635531135531136,0.9533904047593545,6.897776559023701e-07,0.7326396107673645,20,1,1,0,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 04 > 05 > 06 > 07 > 08 > 12,24 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09,354.34457778930664,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,21,1,EvolutionaryStrategy,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,1,3
1,OutcomeBPIC12Reader25,27,27,EvolutionaryStrategy,47,0.973376452922821,2.5497631658680433,0.8635531135531136,0.9535701331045787,3.0844298623099907e-07,0.7326396107673645,20,1,1,0,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 04 > 05 > 06 > 07 > 08 > 12,24 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09,354.34457778930664,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,21,1,EvolutionaryStrategy,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,1,4
1,OutcomeBPIC12Reader25,27,27,EvolutionaryStrategy,46,0.973376452922821,2.5501266099657043,0.8635531135531136,0.9539335834117376,3.022334882296388e-07,0.7326396107673645,20,1,1,0,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 04 > 05 > 06 > 07 > 08 > 12,24 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09,354.34457778930664,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,21,1,EvolutionaryStrategy,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,1,5
1,OutcomeBPIC12Reader25,27,27,EvolutionaryStrategy,45,0.9733760952949524,2.5501441623242016,0.8580586080586081,0.9594456548983565,5.270184517919896e-07,0.7326393723487854,21,1,1,0,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 24 > 06 > 07 > 08 > 12,24 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09,354.34457778930664,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,21,1,EvolutionaryStrategy,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,1,6
1,OutcomeBPIC12Reader25,27,27,EvolutionaryStrategy,44,0.9733760952949524,2.5501442589106285,0.8580586080586081,0.9594456548983565,6.236048783509442e-07,0.7326393723487854,22,1,1,0,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 06 > 07 > 08 > 12,24 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09,354.34457778930664,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,21,1,EvolutionaryStrategy,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,1,7
1,OutcomeBPIC12Reader25,27,27,EvolutionaryStrategy,43,0.973376452922821,2.5503626453868256,0.8653846153846154,0.9523382723621205,1.4687272532446413e-07,0.7326396107673645,20,1,1,0,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 04 > 05 > 06 > 07 > 08 > 12,24 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09,354.34457778930664,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,21,1,EvolutionaryStrategy,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,1,8
1,OutcomeBPIC12Reader25,27,27,EvolutionaryStrategy,42,0.973376452922821,2.5504033019891326,0.8635531135531136,0.9542102771296639,3.005389903636712e-07,0.7326396107673645,20,1,1,0,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 04 > 05 > 06 > 07 > 08 > 12,24 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09,354.34457778930664,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,21,1,EvolutionaryStrategy,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,1,9
1,OutcomeBPIC12Reader25,27,27,EvolutionaryStrategy,41,0.973376452922821,2.550471801637559,0.8580586080586081,0.9597731749475554,4.0786403082584877e-07,0.7326396107673645,21,1,1,0,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 05 > 06 > 07 > 08 > 12,24 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09,354.34457778930664,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,21,1,EvolutionaryStrategy,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,1,10
